unicode,chars,vietnamese,meanings
"27FC6","??","giẫy","(td Nôm chưa có nội dung)"
"47E2","䟢","giẫy","(td Nôm chưa có nội dung)"
"27FC6","??","giẽ","(td Nôm chưa có nội dung)"
"2A0B0","??","giẽ","(td Nôm chưa có nội dung)"
"25ADF","??","giễ","(td Nôm chưa có nội dung)"
"2A0B0","??","giẻ","(td Nôm chưa có nội dung)"
"29DC9","??","giếc","(td Nôm chưa có nội dung)"
"29DD3","??","giếc","(td Nôm chưa có nội dung)"
"29DF3","??","giếc","(td Nôm chưa có nội dung)"
"29E79","??","giếc","(td Nôm chưa có nội dung)"
"4C51","䱑","giếc","(td Nôm chưa có nội dung)"
"21199","??","gièm","(td Nôm chưa có nội dung)"
"27076","??","giền","(td Nôm chưa có nội dung)"
"23993","??","giêng","(td Nôm chưa có nội dung)"
"2666B","??","giêng","(td Nôm chưa có nội dung)"
"2013A","??","giếng","(td Nôm chưa có nội dung)"
"25439","??","giếng","(td Nôm chưa có nội dung)"
"213A0","??","giềng","(td Nôm chưa có nội dung)"
"2601A","??","giềng","(td Nôm chưa có nội dung)"
"42FC","䋼","giềng","(td Nôm chưa có nội dung)"
"22C50","??","gieo","(td Nôm chưa có nội dung)"
"20C09","??","giéo","(td Nôm chưa có nội dung)"
"21B8A","??","giẹp","(td Nôm chưa có nội dung)"
"22DC4","??","giết","(td Nôm chưa có nội dung)"
"2410C","??","giết","(td Nôm chưa có nội dung)"
"20C09","??","giễu","(td Nôm chưa có nội dung)"
"20D15","??","giễu","(td Nôm chưa có nội dung)"
"2964B","??","gió","(td Nôm chưa có nội dung)"
"2964C","??","gió","(td Nôm chưa có nội dung)"
"2964D","??","gió","(td Nôm chưa có nội dung)"
"25C70","??","giò","(td Nôm chưa có nội dung)"
"280DD","??","giò","(td Nôm chưa có nội dung)"
"25CC9","??","giô","(td Nôm chưa có nội dung)"
"20EC0","??","giồ","(td Nôm chưa có nội dung)"
"20C0D","??","giỗ","(td Nôm chưa có nội dung)"
"232FC","??","giỗ","(td Nôm chưa có nội dung)"
"258D2","??","giỗ","(td Nôm chưa có nội dung)"
"41E0","䇠","giỏ","(td Nôm chưa có nội dung)"
"231DE","??","giờ","(td Nôm chưa có nội dung)"
"23279","??","giờ","(td Nôm chưa có nội dung)"
"22DE3","??","giở","(td Nôm chưa có nội dung)"
"27FE8","??","giở","(td Nôm chưa có nội dung)"
"20EB7","??","gióc","(td Nôm chưa có nội dung)"
"22ACA","??","giói","(td Nôm chưa có nội dung)"
"22DEE","??","giói","(td Nôm chưa có nội dung)"
"272C6","??","giòi","(td Nôm chưa có nội dung)"
"2753E","??","giòi","(td Nôm chưa có nội dung)"
"23473","??","giôi","(td Nôm chưa có nội dung)"
"22B17","??","giồi","(td Nôm chưa có nội dung)"
"3A61","㩡","giồi","(td Nôm chưa có nội dung)"
"429A","䊚","giồi","(td Nôm chưa có nội dung)"
"20F95","??","giỗi","(td Nôm chưa có nội dung)"
"22669","??","giỗi","(td Nôm chưa có nội dung)"
"2041E","??","giỏi","(td Nôm chưa có nội dung)"
"2191F","??","giỏi","(td Nôm chưa có nội dung)"
"2421C","??","giỏi","(td Nôm chưa có nội dung)"
"23473","??","giổi","(td Nôm chưa có nội dung)"
"23782","??","giổi","(td Nôm chưa có nội dung)"
"3C01","㰁","giổi","(td Nôm chưa có nội dung)"
"22D92","??","giọi","(td Nôm chưa có nội dung)"
"2422A","??","giới","(td Nôm chưa có nội dung)"
"242FD","??","giới","(td Nôm chưa có nội dung)"
"215F6","??","giời","(td Nôm chưa có nội dung)"
"2422A","??","giời","(td Nôm chưa có nội dung)"
"242FD","??","giời","(td Nôm chưa có nội dung)"
"272F9","??","giời","(td Nôm chưa có nội dung)"
"2734A","??","giời","(td Nôm chưa có nội dung)"
"22B17","??","giội","(td Nôm chưa có nội dung)"
"23FB6","??","giội","(td Nôm chưa có nội dung)"
"3A61","㩡","giội","(td Nôm chưa có nội dung)"
"24D4A","??","giòn","(td Nôm chưa có nội dung)"
"2638D","??","giòn","(td Nôm chưa có nội dung)"
"267D2","??","giòn","(td Nôm chưa có nội dung)"
"44A1","䒡","giớn","(td Nôm chưa có nội dung)"
"2114C","??","giỡn","(td Nôm chưa có nội dung)"
"22963","??","giỡn","(td Nôm chưa có nội dung)"
"2813F","??","giong","(td Nôm chưa có nội dung)"
"2849F","??","giong","(td Nôm chưa có nội dung)"
"298A6","??","giong","(td Nôm chưa có nội dung)"
"22ADD","??","gióng","(td Nôm chưa có nội dung)"
"22DA2","??","gióng","(td Nôm chưa có nội dung)"
"23CD4","??","giòng","(td Nôm chưa có nội dung)"
"23CD4","??","giông","(td Nôm chưa có nội dung)"
"27295","??","giông","(td Nôm chưa có nội dung)"
"2962A","??","giông","(td Nôm chưa có nội dung)"
"35C8","㗈","giõng","(td Nôm chưa có nội dung)"
"203F3","??","giống","(td Nôm chưa có nội dung)"
"25796","??","giống","(td Nôm chưa có nội dung)"
"2582D","??","giống","(td Nôm chưa có nội dung)"
"27011","??","giống","(td Nôm chưa có nội dung)"
"212B8","??","giồng","(td Nôm chưa có nội dung)"
"22CA3","??","giồng","(td Nôm chưa có nội dung)"
"25796","??","giồng","(td Nôm chưa có nội dung)"
"22A7E","??","giộp","(td Nôm chưa có nội dung)"
"3DDD","㷝","giộp","(td Nôm chưa có nội dung)"
"20E02","??","giọt","(td Nôm chưa có nội dung)"
"24069","??","giợt","(td Nôm chưa có nội dung)"
"22DC0","??","giũ","(td Nôm chưa có nội dung)"
"21A39","??","giữ","(td Nôm chưa có nội dung)"
"22B07","??","giữ","(td Nôm chưa có nội dung)"
"344F","㑏","giữ","(td Nôm chưa có nội dung)"
"22B73","??","giùa","(td Nôm chưa có nội dung)"
"28B8B","??","giũa","(td Nôm chưa có nội dung)"
"20075","??","giữa","(td Nôm chưa có nội dung)"
"20079","??","giữa","(td Nôm chưa có nội dung)"
"219F2","??","giữa","(td Nôm chưa có nội dung)"
"21A0C","??","giữa","(td Nôm chưa có nội dung)"
"20F56","??","giục","(td Nôm chưa có nội dung)"
"22B17","??","giúi","(td Nôm chưa có nội dung)"
"3A61","㩡","giúi","(td Nôm chưa có nội dung)"
"22B17","??","giủi","(td Nôm chưa có nội dung)"
"3A61","㩡","giủi","(td Nôm chưa có nội dung)"
"22B17","??","giụi","(td Nôm chưa có nội dung)"
"3A61","㩡","giụi","(td Nôm chưa có nội dung)"
"21453","??","giùm","(td Nôm chưa có nội dung)"
"21453","??","giụm","(td Nôm chưa có nội dung)"
"27259","??","giun","(td Nôm chưa có nội dung)"
"27452","??","giun","(td Nôm chưa có nội dung)"
"453B","䔻","giun","(td Nôm chưa có nội dung)"
"22AA0","??","giúng","(td Nôm chưa có nội dung)"
"23A27","??","giuộc","(td Nôm chưa có nội dung)"
"28024","??","giuỗi","(td Nôm chưa có nội dung)"
"281B7","??","giuỗi","(td Nôm chưa có nội dung)"
"3A61","㩡","giuỗi","(td Nôm chưa có nội dung)"
"22B25","??","giương","(td Nôm chưa có nội dung)"
"25180","??","giương","(td Nôm chưa có nội dung)"
"2089E","??","giúp","(td Nôm chưa có nội dung)"
"2089F","??","giúp","(td Nôm chưa có nội dung)"
"22A7E","??","giúp","(td Nôm chưa có nội dung)"
"26063","??","go","(td Nôm chưa có nội dung)"
"29E30","??","go","(td Nôm chưa có nội dung)"
"21362","??","gò","(td Nôm chưa có nội dung)"
"2607F","??","gò","(td Nôm chưa có nội dung)"
"3A74","㩴","gò","(td Nôm chưa có nội dung)"
"2607F","??","gô","(td Nôm chưa có nội dung)"
"2A0AF","??","gô","(td Nôm chưa có nội dung)"
"22AC8","??","gõ","(td Nôm chưa có nội dung)"
"22BAD","??","gõ","(td Nôm chưa có nội dung)"
"22C57","??","gõ","(td Nôm chưa có nội dung)"
"26A5B","??","gõ","(td Nôm chưa có nội dung)"
"25565","??","gồ","(td Nôm chưa có nội dung)"
"3BA7","㮧","gỗ","(td Nôm chưa có nội dung)"
"22DE3","??","gỡ","(td Nôm chưa có nội dung)"
"28509","??","gỡ","(td Nôm chưa có nội dung)"
"2292B","??","gở","(td Nôm chưa có nội dung)"
"21C76","??","gợ","(td Nôm chưa có nội dung)"
"230FA","??","góc","(td Nôm chưa có nội dung)"
"23342","??","góc","(td Nôm chưa có nội dung)"
"278F3","??","góc","(td Nôm chưa có nội dung)"
"3B72","㭲","góc","(td Nôm chưa có nội dung)"
"3B72","㭲","gốc","(td Nôm chưa có nội dung)"
"3B72","㭲","gộc","(td Nôm chưa có nội dung)"
"22D92","??","gói","(td Nôm chưa có nội dung)"
"2819D","??","gối","(td Nôm chưa có nội dung)"
"27010","??","gồi","(td Nôm chưa có nội dung)"
"29DC6","??","gỏi","(td Nôm chưa có nội dung)"
"22B6E","??","gởi","(td Nôm chưa có nội dung)"
"22B6E","??","gợi","(td Nôm chưa có nội dung)"
"3A33","㨳","gợi","(td Nôm chưa có nội dung)"
"21472","??","gốm","(td Nôm chưa có nội dung)"
"2005D","??","gồm","(td Nôm chưa có nội dung)"
"2005F","??","gồm","(td Nôm chưa có nội dung)"
"2052E","??","gồm","(td Nôm chưa có nội dung)"
"215C4","??","gồm","(td Nôm chưa có nội dung)"
"210CD","??","gớm","(td Nôm chưa có nội dung)"
"228AC","??","gờm","(td Nôm chưa có nội dung)"
"22D70","??","góp","(td Nôm chưa có nội dung)"
"20126","??","gộp","(td Nôm chưa có nội dung)"
"220F4","??","gót","(td Nôm chưa có nội dung)"
"280F4","??","gót","(td Nôm chưa có nội dung)"
"206AF","??","gọt","(td Nôm chưa có nội dung)"
"207A1","??","gọt","(td Nôm chưa có nội dung)"
"24BBE","??","gọt","(td Nôm chưa có nội dung)"
"28AB7","??","gọt","(td Nôm chưa có nội dung)"
"2119A","??","gù","(td Nôm chưa có nội dung)"
"35B5","㖵","gù","(td Nôm chưa có nội dung)"
"236E1","??","gụ","(td Nôm chưa có nội dung)"
"35B5","㖵","gừ","(td Nôm chưa có nội dung)"
"24EAE","??","gúa","(td Nôm chưa có nội dung)"
"29827","??","gục","(td Nôm chưa có nội dung)"
"25BDC","??","gùi","(td Nôm chưa có nội dung)"
"26C26","??","gửi","(td Nôm chưa có nội dung)"
"3A33","㨳","gửi","(td Nôm chưa có nội dung)"
"20D1B","??","gùng","(td Nôm chưa có nội dung)"
"210D5","??","gùng","(td Nôm chưa có nội dung)"
"240E5","??","gừng","(td Nôm chưa có nội dung)"
"26E71","??","gừng","(td Nôm chưa có nội dung)"
"24DB9","??","guộc","(td Nôm chưa có nội dung)"
"252FC","??","gườm","(td Nôm chưa có nội dung)"
"4060","䁠","gườm","(td Nôm chưa có nội dung)"
"25297","??","gượm","(td Nôm chưa có nội dung)"
"281D3","??","gượm","(td Nôm chưa có nội dung)"
"20EC1","??","gương","(td Nôm chưa có nội dung)"
"2639B","??","gương","(td Nôm chưa có nội dung)"
"29128","??","guốt","(td Nôm chưa có nội dung)"
"20E5B","??","há","(td Nôm chưa có nội dung)"
"27BF6","??","há","(td Nôm chưa có nội dung)"
"20129","??","hai","(td Nôm chưa có nội dung)"
"22CA8","??","hái","(td Nôm chưa có nội dung)"
"26DEB","??","hái","(td Nôm chưa có nội dung)"
"28A2B","??","hái","(td Nôm chưa có nội dung)"
"3925","㤥","hãi","(td Nôm chưa có nội dung)"
"20F4F","??","hám","(td Nôm chưa có nội dung)"
"266DC","??","hàm","(td Nôm chưa có nội dung)"
"4DA2","䶢","hàm","(td Nôm chưa có nội dung)"
"242FE","??","hâm","(td Nôm chưa có nội dung)"
"2441A","??","hâm","(td Nôm chưa có nội dung)"
"228C7","??","hăm","(td Nôm chưa có nội dung)"
"2110F","??","hấm","(td Nôm chưa có nội dung)"
"21322","??","hầm","(td Nôm chưa có nội dung)"
"2441A","??","hầm","(td Nôm chưa có nội dung)"
"228C7","??","hằm","(td Nôm chưa có nội dung)"
"25F32","??","hẩm","(td Nôm chưa có nội dung)"
"247BB","??","hạm","(td Nôm chưa có nội dung)"
"3E9D","㺝","hạm","(td Nôm chưa có nội dung)"
"4680","䚀","hạm","(td Nôm chưa có nội dung)"
"20EC3","??","han","(td Nôm chưa có nội dung)"
"2710A","??","han","(td Nôm chưa có nội dung)"
"28AEA","??","han","(td Nôm chưa có nội dung)"
"22710","??","hán","(td Nôm chưa có nội dung)"
"3A43","㩃","hàn","(td Nôm chưa có nội dung)"
"22888","??","hằn","(td Nôm chưa có nội dung)"
"2139F","??","hang","(td Nôm chưa có nội dung)"
"259CE","??","hang","(td Nôm chưa có nội dung)"
"27BC4","??","hang","(td Nôm chưa có nội dung)"
"27BC5","??","hang","(td Nôm chưa có nội dung)"
"20C93","??","hàng","(td Nôm chưa có nội dung)"
"22DF2","??","hấng","(td Nôm chưa có nội dung)"
"20D81","??","hắng","(td Nôm chưa có nội dung)"
"2105D","??","hắng","(td Nôm chưa có nội dung)"
"20FBF","??","hẫng","(td Nôm chưa có nội dung)"
"231AF","??","hẵng","(td Nôm chưa có nội dung)"
"232F1","??","hẩng","(td Nôm chưa có nội dung)"
"20F58","??","hẳng","(td Nôm chưa có nội dung)"
"3A18","㨘","hanh","(td Nôm chưa có nội dung)"
"23276","??","háo","(td Nôm chưa có nội dung)"
"21031","??","hào","(td Nôm chưa có nội dung)"
"23276","??","hào","(td Nôm chưa có nội dung)"
"20CA1","??","hão","(td Nôm chưa có nội dung)"
"20EB4","??","hát","(td Nôm chưa có nội dung)"
"22A67","??","hắt","(td Nôm chưa có nội dung)"
"2A046","??","hâu","(td Nôm chưa có nội dung)"
"2A0F1","??","hâu","(td Nôm chưa có nội dung)"
"4CE7","䳧","hâu","(td Nôm chưa có nội dung)"
"24B08","??","hấu","(td Nôm chưa có nội dung)"
"26D77","??","hấu","(td Nôm chưa có nội dung)"
"24DBF","??","hầu","(td Nôm chưa có nội dung)"
"274CF","??","hầu","(td Nôm chưa có nội dung)"
"45D4","䗔","hầu","(td Nôm chưa có nội dung)"
"23558","??","hay","(td Nôm chưa có nội dung)"
"2526A","??","háy","(td Nôm chưa có nội dung)"
"24343","??","hây","(td Nôm chưa có nội dung)"
"22CA8","??","hẩy","(td Nôm chưa có nội dung)"
"2962B","??","hẩy","(td Nôm chưa có nội dung)"
"21071","??","he","(td Nôm chưa có nội dung)"
"22B3E","??","he","(td Nôm chưa có nội dung)"
"45B7","䖷","he","(td Nôm chưa có nội dung)"
"213D8","??","hè","(td Nôm chưa có nội dung)"
"213DB","??","hè","(td Nôm chưa có nội dung)"
"2142F","??","hè","(td Nôm chưa có nội dung)"
"21575","??","hè","(td Nôm chưa có nội dung)"
"221F1","??","hè","(td Nôm chưa có nội dung)"
"20BCB","??","hề","(td Nôm chưa có nội dung)"
"20BCB","??","hễ","(td Nôm chưa có nội dung)"
"26D60","??","hẹ","(td Nôm chưa có nội dung)"
"3FBE","㾾","hem","(td Nôm chưa có nội dung)"
"25EE7","??","hèm","(td Nôm chưa có nội dung)"
"25F4E","??","hèm","(td Nôm chưa có nội dung)"
"21B9E","??","hẹm","(td Nôm chưa có nội dung)"
"20EC3","??","hen","(td Nôm chưa có nội dung)"
"24E56","??","hen","(td Nôm chưa có nội dung)"
"28A9A","??","hen","(td Nôm chưa có nội dung)"
"20366","??","hèn","(td Nôm chưa có nội dung)"
"21BB7","??","hèn","(td Nôm chưa có nội dung)"
"21BBA","??","hèn","(td Nôm chưa có nội dung)"
"2291E","??","hèn","(td Nôm chưa có nội dung)"
"227D1","??","hên","(td Nôm chưa có nội dung)"
"27583","??","hến","(td Nôm chưa có nội dung)"
"4606","䘆","hến","(td Nôm chưa có nội dung)"
"21198","??","hển","(td Nôm chưa có nội dung)"
"20EF7","??","hẹn","(td Nôm chưa có nội dung)"
"3EA7","㺧","heo","(td Nôm chưa có nội dung)"
"24257","??","héo","(td Nôm chưa có nội dung)"
"3B73","㭳","héo","(td Nôm chưa có nội dung)"
"23735","??","hèo","(td Nôm chưa có nội dung)"
"20FD2","??","hét","(td Nôm chưa có nội dung)"
"2334A","??","hết","(td Nôm chưa có nội dung)"
"250DE","??","hết","(td Nôm chưa có nội dung)"
"24F74","??","hếu","(td Nôm chưa có nội dung)"
"263C1","??","hi","(td Nôm chưa có nội dung)"
"292BD","??","hia","(td Nôm chưa có nội dung)"
"2A127","??","hịch","(td Nôm chưa có nội dung)"
"25337","??","hiếng","(td Nôm chưa có nội dung)"
"4050","䁐","hiếng","(td Nôm chưa có nội dung)"
"251F6","??","him","(td Nôm chưa có nội dung)"
"252F5","??","him","(td Nôm chưa có nội dung)"
"3F91","㾑","híp","(td Nôm chưa có nội dung)"
"2A5C0","??","hít","(td Nôm chưa có nội dung)"
"24D61","??","ho","(td Nôm chưa có nội dung)"
"276DE","??","hò","(td Nôm chưa có nội dung)"
"35C5","㗅","hò","(td Nôm chưa có nội dung)"
"35C5","㗅","hô","(td Nôm chưa có nội dung)"
"3664","㙤","hố","(td Nôm chưa có nội dung)"
"243E4","??","hơ","(td Nôm chưa có nội dung)"
"225DD","??","hổ","(td Nôm chưa có nội dung)"
"2271C","??","hổ","(td Nôm chưa có nội dung)"
"45C2","䗂","hổ","(td Nôm chưa có nội dung)"
"22A5C","??","họ","(td Nôm chưa có nội dung)"
"23C46","??","họ","(td Nôm chưa có nội dung)"
"20F2F","??","hớ","(td Nôm chưa có nội dung)"
"24F9F","??","hớ","(td Nôm chưa có nội dung)"
"28F0B","??","hờ","(td Nôm chưa có nội dung)"
"22807","??","hở","(td Nôm chưa có nội dung)"
"22BD8","??","hoa","(td Nôm chưa có nội dung)"
"2116F","??","hoai","(td Nôm chưa có nội dung)"
"25A47","??","hoắm","(td Nôm chưa có nội dung)"
"4D09","䴉","hoàn","(td Nôm chưa có nội dung)"
"3B3B","㬻","hoăn","(td Nôm chưa có nội dung)"
"21B97","??","hoằn","(td Nôm chưa có nội dung)"
"21E97","??","hoằn","(td Nôm chưa có nội dung)"
"26794","??","hoẳn","(td Nôm chưa có nội dung)"
"4420","䐠","hoẳn","(td Nôm chưa có nội dung)"
"24824","??","hoẵng","(td Nôm chưa có nội dung)"
"4D1F","䴟","hoẵng","(td Nôm chưa có nội dung)"
"3A2A","㨪","hoảng","(td Nôm chưa có nội dung)"
"23E54","??","hoảnh","(td Nôm chưa có nội dung)"
"207E5","??","hoắt","(td Nôm chưa có nội dung)"
"28A05","??","hoắt","(td Nôm chưa có nội dung)"
"28AD5","??","hoắt","(td Nôm chưa có nội dung)"
"21417","??","hốc","(td Nôm chưa có nội dung)"
"23AC5","??","hộc","(td Nôm chưa có nội dung)"
"20F61","??","hoẹ","(td Nôm chưa có nội dung)"
"2105C","??","hoẹ","(td Nôm chưa có nội dung)"
"24E27","??","hoen","(td Nôm chưa có nội dung)"
"21B84","??","hoẻn","(td Nôm chưa có nội dung)"
"20C47","??","hoẹt","(td Nôm chưa có nội dung)"
"24791","??","hoi","(td Nôm chưa có nội dung)"
